2674 20
3921 77
73 31
4 79
3216 48
1593 21
1996 42
544 9
466 42
2241 76
1777 87
1846 14
3652 94
95 47
2991 27
2998 19
1861 75
3689 44
3445 13
1844 56
1743 59
1080 84
3847 57
413 94
3653 18
2653 65
3934 92
424 97
910 12
1180 33
1764 37
1307 16
2408 86
914 47
510 36
2457 62
1668 71
3828 57
3311 7
2771 9
1866 28
294 41
3722 30
3511 5
3104 97
1568 92
2153 73
3542 62
2910 4
3719 99
517 14
3262 44
1033 84
474 8
2928 8
3408 56
3723 22
1956 95
1604 32
2969 8
529 67
47 31
3936 30
826 63
2776 53
1121 95
690 14
3363 12
3555 46
1430 94
1981 34
1670 52
1490 93
2320 62
2600 96
2884 22
742 89
956 72
2887 10
2892 9
1437 76
3915 13
1838 17
2121 70
50 66
1133 24
3732 62
3697 85
1873 88
2437 50
1014 9
591 65
3705 32
1949 60
135 10
2206 24
1320 67
1383 60
2951 89
1656 82
1287 51
2880 83
1772 70
2933 14
94 44
3169 41
1026 83
3421 61
625 52
2010 90
526 16
675 29
704 46
2144 67
3577 11
303 91
112 57
3705 34
3456 17
3355 2
301 76
564 25
404 49
1440 93
970 49
2093 77
1613 57
2422 57
2631 79
3063 76
3042 40
3153 46
4073 46
783 21
3068 83
4048 4
1499 80
80 36
233 33
3678 46
1644 56
2299 48
3048 50
1681 91
3358 46
2197 39
3906 79
2268 8
2955 88
1672 22
3177 20
884 93
2905 88
918 22
2576 20
1681 53
1976 72
337 53
480 42
3183 88
1614 55
1330 39
1436 57
645 59
446 67
3750 53
3422 21
307 71
3766 96
2345 47
1335 32
1794 86
151 40
3229 85
3901 30
3412 93
2242 42
2356 70
1062 85
3581 83
1534 85
1496 14
2293 45
3246 34
546 54
122 15
1981 51
3319 19
390 34
3486 1
3377 55
2487 9
1800 87
2765 31
2624 77
2957 23
750 76
1685 35
3958 17
2360 26
3958 94
634 49
2678 64
315 21
2118 64
585 19
3119 54
3573 74
800 98
3659 46
426 31
170 18
359 92
2926 19
1048 49
2216 46
304 37
558 88
3249 70
3973 11
3170 12
1775 59
1743 95
1380 71
2551 55
683 53
1061 42
3276 97
789 75
1785 35
2213 98
1366 73
2328 52
1331 26
3911 32
128 33
1879 94
2327 98
3877 35
1849 47
529 92
4049 88
3846 31
3986 66
1016 20
2056 2
231 45
399 56
3453 45
4044 41
2259 68
3543 55
3884 15
3489 67
3161 36
162 88
3115 17
118 76
2254 69
1246 17
917 43
3669 87
3693 8
2567 76
1616 91
2946 61
631 90
2395 16
527 45
393 14
2561 18
848 37
3797 25
301 59
1619 41
2275 54
3240 39
2505 5
3038 11
1664 84
3210 50
1327 98
1910 8
3070 78
3290 46
2320 9
553 65
3891 96
4017 76
