2209 5
3124 4
349 23
3773 96
3451 32
3154 99
1455 99
1644 86
1214 4
323 5
3079 86
4095 78
403 56
3855 10
3690 56
1662 4
1283 91
1430 31
2585 41
2227 18
440 72
3504 72
1522 36
1029 93
3094 16
1481 43
3696 42
2639 67
1599 42
1373 67
938 68
1199 56
3176 100
2003 41
174 87
1029 94
1170 80
1222 39
472 71
2351 81
348 70
3390 87
3520 35
797 45
1301 89
258 25
502 75
3361 28
2398 7
1517 28
1489 86
1620 9
470 39
2053 97
3550 86
2838 99
3616 62
1376 54
220 99
2095 49
86 83
2919 41
3603 51
4014 83
3789 88
1262 37
3156 59
3112 53
3942 96
2729 35
573 85
705 27
2152 34
3443 69
2346 92
648 49
2104 21
18 39
1538 7
804 39
2311 32
3980 73
2255 3
823 33
120 95
1329 26
1837 60
3479 92
907 71
1496 13
1214 22
2060 23
4031 90
1701 12
3833 77
3617 79
404 46
51 11
4001 42
2981 45
4056 28
3917 88
2517 53
1629 78
2879 46
1518 37
1380 69
1519 53
2661 54
3550 15
2990 48
3908 52
179 76
2416 19
2764 73
853 69
2663 94
3757 82
219 17
1173 28
2810 93
2238 63
2868 29
519 45
2257 96
643 93
840 34
3053 74
2331 43
1964 14
3492 55
3215 96
1423 17
2709 33
3076 57
2689 64
2924 20
1864 1
2288 80
760 4
3133 89
1361 51
3229 75
3198 1
1597 61
415 45
1106 55
2036 8
3860 47
561 8
280 77
379 14
1068 38
2248 8
970 41
4087 15
2594 20
731 53
1165 17
2214 79
3483 56
3363 3
3559 96
1319 38
3617 47
1976 71
3538 32
3583 98
277 55
3279 1
3248 90
4078 27
2344 22
3729 72
2976 17
40 20
2412 46
953 84
3230 42
2264 94
3578 20
2822 14
2467 88
1596 18
791 95
114 41
1183 74
571 92
2874 14
2672 65
1038 49
2865 27
2569 70
3263 75
2389 91
2964 46
255 46
2833 24
2716 53
3784 28
2193 66
461 96
3369 19
3906 72
729 50
3697 13
1972 5
1317 58
623 32
232 57
523 95
1797 81
3697 52
2053 80
1744 16
471 83
3388 62
550 75
1608 93
3741 19
892 26
696 65
3005 31
3637 63
1843 96
2066 80
2941 50
1989 76
2536 25
3186 23
1274 66
1946 79
3933 98
2211 49
3344 99
3597 70
2485 3
564 83
2917 52
378 90
4032 28
1242 30
890 31
3667 20
3051 79
827 19
3849 11
2223 58
913 23
181 94
113 15
4081 42
1767 50
3917 62
963 8
446 64
2923 73
337 4
3558 2
844 30
417 50
1049 96
2266 14
1554 22
3961 14
2794 50
1730 28
3845 3
2218 33
1389 64
343 24
1106 67
208 64
1865 10
366 5
771 9
1035 66
3058 64
715 30
1532 54
1751 45
1033 11
3353 35
578 31
601 23
929 37
1605 13
595 47
2515 69
1821 41
2654 72
3536 18
2707 77
2200 73
800 55
2643 100
414 15
653 2
2476 73
1600 66
3711 80
2502 25
2876 19
2271 70
2709 34
416 66
2618 90
83 69
358 83
506 88
3195 34
941 78
3904 20
3749 19
2297 75
1115 61
2502 39
3962 12
1684 86
3079 49
3242 59
950 82
1855 56
2405 32
2695 51
2104 12
1405 77
2389 20
652 83
366 73
3887 1
1267 61
643 5
23 80
3355 13
1329 79
2941 51
2801 92
2444 79
2052 18
486 53
1900 55
105 22
3751 81
62 8
877 31
1739 86
2050 65
2862 30
2224 68
2920 34
715 22
469 84
3639 13
825 12
2188 6
3082 99
1155 1
805 8
980 62
971 46
4009 96
1427 4
191 2
2861 39
1754 79
406 65
3551 22
3962 25
299 32
1767 41
2955 83
3482 20
3524 56
278 84
2130 31
1234 97
1453 30
3644 15
542 17
3905 44
2404 49
2003 91
1256 77
707 70
2628 61
3447 6
2591 45
2707 4
1445 57
856 99
3269 86
1969 48
907 68
2627 69
3293 88
4075 43
219 48
690 7
423 32
3383 77
2683 11
3212 16
3195 9
4045 90
896 16
1043 44
2584 57
2023 54
3576 68
2895 48
556 79
3350 46
597 8
1724 14
733 91
2729 53
3350 56
3045 50
692 74
3235 99
1220 90
353 67
3865 85
461 26
2611 96
3368 12
3309 23
658 42
939 64
2805 70
3502 83
3881 30
1477 84
3566 57
2069 80
1936 46
321 94
2554 89
1397 99
4086 31
1869 44
2838 43
3326 61
602 2
831 10
127 50
1197 27
340 62
3222 94
2226 57
3552 13
332 90
3726 56
3414 63
286 54
2751 94
660 55
103 56
2817 9
1971 79
2770 96
3911 94
3370 47
288 27
3911 77
4018 100
3353 34
2657 100
656 91
178 87
2115 18
3681 60
117 55
4077 44
1803 27
2525 84
1270 21
1210 52
413 28
1263 6
3317 34
3186 79
2868 82
1603 45
918 31
3420 84
610 24
951 45
339 93
2252 69
1528 80
3268 23
1986 1
705 15
75 72
1866 80
92 30
4023 43
3083 48
